season,category,region,channel,color_family,color_hex,is_core,forecast_strength,week,units_received,units_sold_fullprice,units_sold_markdown,on_markdown,unit_price
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,1,1180,130.2,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,2,0,111.0,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,3,0,94.6,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,4,0,80.6,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,5,0,68.7,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,6,0,58.5,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,7,0,49.9,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,8,0,42.5,0.0,0,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,9,0,0.0,244.9,1,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,10,0,0.0,134.7,1,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,11,0,0.0,74.1,1,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,12,0,0.0,40.7,1,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,13,0,0.0,22.4,1,69
SS24,Denim,Europe,Online,Black,#1A1A1A,1,20,14,0,0.0,12.3,1,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,1,949,94.2,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,2,0,80.3,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,3,0,68.4,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,4,0,58.3,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,5,0,49.7,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,6,0,42.3,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,7,0,36.1,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,8,0,30.7,0.0,0,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,9,0,0.0,220.0,1,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,10,0,0.0,121.0,1,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,11,0,0.0,66.5,1,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,12,0,0.0,36.6,1,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,13,0,0.0,20.1,1,69
SS24,Denim,APAC,Retail,Black,#1A1A1A,1,20,14,0,0.0,11.1,1,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,1,827,89.7,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,2,0,76.4,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,3,0,65.1,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,4,0,55.5,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,5,0,47.3,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,6,0,40.3,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,7,0,34.3,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,8,0,29.3,0.0,0,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,9,0,0.0,175.1,1,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,10,0,0.0,96.3,1,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,11,0,0.0,53.0,1,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,12,0,0.0,29.1,1,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,13,0,0.0,16.0,1,69
SS24,Denim,APAC,Online,Black,#1A1A1A,1,20,14,0,0.0,8.8,1,69
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,1,1237,161.0,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,2,0,137.2,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,3,0,116.9,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,4,0,99.6,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,5,0,84.9,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,6,0,72.3,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,7,0,61.6,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,8,0,52.5,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,9,0,44.8,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,10,0,38.1,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,11,0,32.5,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,12,0,27.7,0.0,0,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,13,0,0.0,138.6,1,159
SS24,Outerwear,North America,Retail,Black,#1A1A1A,1,20,14,0,0.0,76.2,1,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,1,1124,136.7,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,2,0,116.5,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,3,0,99.3,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,4,0,84.6,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,5,0,72.1,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,6,0,61.4,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,7,0,52.3,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,8,0,44.6,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,9,0,38.0,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,10,0,32.4,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,11,0,27.6,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,12,0,23.5,0.0,0,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,13,0,0.0,150.7,1,159
SS24,Outerwear,North America,Online,Black,#1A1A1A,1,20,14,0,0.0,82.9,1,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,1,1113,151.6,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,2,0,129.2,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,3,0,110.1,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,4,0,93.8,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,5,0,80.0,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,6,0,68.1,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,7,0,58.1,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,8,0,49.5,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,9,0,42.2,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,10,0,35.9,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,11,0,30.6,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,12,0,26.1,0.0,0,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,13,0,0.0,107.0,1,159
SS24,Outerwear,Europe,Retail,Black,#1A1A1A,1,20,14,0,0.0,58.8,1,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,1,1064,137.7,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,2,0,117.4,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,3,0,100.0,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,4,0,85.2,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,5,0,72.6,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,6,0,61.9,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,7,0,52.7,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,8,0,44.9,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,9,0,38.3,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,10,0,32.6,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,11,0,27.8,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,12,0,23.7,0.0,0,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,13,0,0.0,121.1,1,159
SS24,Outerwear,Europe,Online,Black,#1A1A1A,1,20,14,0,0.0,66.6,1,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,1,889,109.7,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,2,0,93.4,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,3,0,79.6,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,4,0,67.9,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,5,0,57.8,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,6,0,49.3,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,7,0,42.0,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,8,0,35.8,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,9,0,30.5,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,10,0,26.0,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,11,0,22.1,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,12,0,18.9,0.0,0,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,13,0,0.0,115.2,1,159
SS24,Outerwear,APAC,Retail,Black,#1A1A1A,1,20,14,0,0.0,63.4,1,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,1,814,110.5,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,2,0,94.2,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,3,0,80.2,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,4,0,68.4,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,5,0,58.3,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,6,0,49.7,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,7,0,42.3,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,8,0,36.1,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,9,0,30.7,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,10,0,26.2,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,11,0,22.3,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,12,0,19.0,0.0,0,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,13,0,0.0,79.3,1,159
SS24,Outerwear,APAC,Online,Black,#1A1A1A,1,20,14,0,0.0,43.6,1,159
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,1,1484,172.2,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,2,0,146.8,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,3,0,125.1,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,4,0,106.6,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,5,0,90.8,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,6,0,77.4,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,7,0,65.9,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,8,0,56.2,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,9,0,47.9,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,10,0,40.8,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,11,0,34.8,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,12,0,29.6,0.0,0,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,13,0,0.0,220.5,1,99
SS24,Footwear,North America,Retail,Black,#1A1A1A,1,20,14,0,0.0,121.3,1,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,1,1281,134.7,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,2,0,114.8,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,3,0,97.8,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,4,0,83.4,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,5,0,71.0,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,6,0,60.5,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,7,0,51.6,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,8,0,44.0,0.0,0,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,9,0,0.0,280.4,1,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,10,0,0.0,154.2,1,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,11,0,0.0,84.8,1,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,12,0,0.0,46.7,1,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,13,0,0.0,25.7,1,99
SS24,Footwear,North America,Online,Black,#1A1A1A,1,20,14,0,0.0,14.1,1,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,1,1217,124.2,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,2,0,105.9,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,3,0,90.2,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,4,0,76.9,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,5,0,65.5,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,6,0,55.8,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,7,0,47.6,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,8,0,40.5,0.0,0,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,9,0,0.0,274.7,1,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,10,0,0.0,151.1,1,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,11,0,0.0,83.1,1,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,12,0,0.0,45.7,1,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,13,0,0.0,25.1,1,99
SS24,Footwear,Europe,Retail,Black,#1A1A1A,1,20,14,0,0.0,13.8,1,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,1,1361,142.1,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,2,0,121.1,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,3,0,103.2,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,4,0,87.9,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,5,0,74.9,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,6,0,63.8,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,7,0,54.4,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,8,0,46.4,0.0,0,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,9,0,0.0,300.3,1,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,10,0,0.0,165.2,1,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,11,0,0.0,90.8,1,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,12,0,0.0,50.0,1,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,13,0,0.0,27.5,1,99
SS24,Footwear,Europe,Online,Black,#1A1A1A,1,20,14,0,0.0,15.1,1,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,1,1173,127.9,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,2,0,109.0,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,3,0,92.9,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,4,0,79.2,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,5,0,67.5,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,6,0,57.5,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,7,0,49.0,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,8,0,41.7,0.0,0,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,9,0,0.0,246.7,1,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,10,0,0.0,135.7,1,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,11,0,0.0,74.6,1,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,12,0,0.0,41.0,1,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,13,0,0.0,22.6,1,99
SS24,Footwear,APAC,Retail,Black,#1A1A1A,1,20,14,0,0.0,12.4,1,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,1,986,111.5,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,2,0,95.0,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,3,0,81.0,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,4,0,69.0,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,5,0,58.8,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,6,0,50.1,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,7,0,42.7,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,8,0,36.4,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,9,0,31.0,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,10,0,26.4,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,11,0,22.5,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,12,0,19.2,0.0,0,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,13,0,0.0,154.0,1,99
SS24,Footwear,APAC,Online,Black,#1A1A1A,1,20,14,0,0.0,84.7,1,99
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,1,1671,200.6,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,2,0,171.0,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,3,0,145.7,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,4,0,124.1,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,5,0,105.8,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,6,0,90.1,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,7,0,76.8,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,8,0,65.5,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,9,0,55.8,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,10,0,47.5,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,11,0,40.5,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,12,0,34.5,0.0,0,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,13,0,0.0,230.9,1,89
SS24,Dresses,North America,Retail,White,#F2EFE6,1,20,14,0,0.0,127.0,1,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,1,1353,145.4,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,2,0,123.9,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,3,0,105.6,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,4,0,90.0,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,5,0,76.7,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,6,0,65.3,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,7,0,55.7,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,8,0,47.4,0.0,0,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,9,0,0.0,289.4,1,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,10,0,0.0,159.2,1,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,11,0,0.0,87.5,1,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,12,0,0.0,48.1,1,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,13,0,0.0,26.5,1,89
SS24,Dresses,North America,Online,White,#F2EFE6,1,20,14,0,0.0,14.6,1,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,1,1725,184.0,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,2,0,156.8,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,3,0,133.6,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,4,0,113.9,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,5,0,97.0,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,6,0,82.7,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,7,0,70.5,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,8,0,60.0,0.0,0,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,9,0,0.0,371.9,1,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,10,0,0.0,204.5,1,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,11,0,0.0,112.5,1,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,12,0,0.0,61.9,1,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,13,0,0.0,34.0,1,89
SS24,Dresses,Europe,Retail,White,#F2EFE6,1,20,14,0,0.0,18.7,1,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,1,1239,146.4,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,2,0,124.7,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,3,0,106.3,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,4,0,90.6,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,5,0,77.2,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,6,0,65.8,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,7,0,56.1,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,8,0,47.8,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,9,0,40.7,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,10,0,34.7,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,11,0,29.6,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,12,0,25.2,0.0,0,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,13,0,0.0,177.3,1,89
SS24,Dresses,Europe,Online,White,#F2EFE6,1,20,14,0,0.0,97.5,1,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,1,1403,157.4,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,2,0,134.1,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,3,0,114.3,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,4,0,97.4,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,5,0,83.0,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,6,0,70.7,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,7,0,60.3,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,8,0,51.4,0.0,0,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,9,0,0.0,285.5,1,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,10,0,0.0,157.0,1,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,11,0,0.0,86.4,1,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,12,0,0.0,47.5,1,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,13,0,0.0,26.1,1,89
SS24,Dresses,APAC,Retail,White,#F2EFE6,1,20,14,0,0.0,14.4,1,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,1,943,102.0,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,2,0,86.9,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,3,0,74.1,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,4,0,63.1,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,5,0,53.8,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,6,0,45.8,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,7,0,39.1,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,8,0,33.3,0.0,0,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,9,0,0.0,200.2,1,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,10,0,0.0,110.1,1,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,11,0,0.0,60.5,1,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,12,0,0.0,33.3,1,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,13,0,0.0,18.3,1,89
SS24,Dresses,APAC,Online,White,#F2EFE6,1,20,14,0,0.0,10.1,1,89
SS24,Knitwear,North America,Retail,White,#F2EFE6,1,20,1,1575,153.5,0.0,0,75
