article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
108002496,1080024,Brown Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Brown trousers.
108002498,1080024,Brown Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Brown trousers.
108002501,1080025,Brown Dress,265,Dress,Garment Full body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Brown dress.
108002505,1080025,Brown Dress,265,Dress,Garment Full body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Brown dress.
108002510,1080025,Brown Bag,60,Bag,Accessories,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Brown bag.
108002513,1080025,Brown Bag,60,Bag,Accessories,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Brown bag.
108002521,1080025,Brown Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Brown sneakers.
108002525,1080025,Brown Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Brown sneakers.
108002529,1080025,Brown Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Brown pyjama set.
108002538,1080025,Brown Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Brown pyjama set.
108002539,1080025,Pink Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Pink sweater.
108002545,1080025,Pink Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Pink trousers.
108002554,1080025,Pink Dress,265,Dress,Garment Full body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Pink dress.
108002560,1080025,Pink Bag,60,Bag,Accessories,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Pink bag.
108002568,1080025,Pink Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Pink sneakers.
108002573,1080025,Pink Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Pink pyjama set.
108002581,1080025,Red Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Red sweater.
108002582,1080025,Red Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Red trousers.
108002591,1080025,Red Dress,265,Dress,Garment Full body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Red dress.
108002598,1080025,Red Bag,60,Bag,Accessories,1010016,Solid,9,Red,4,Dark,5,Red,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Red bag.
108002605,1080026,Red Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Red,4,Dark,5,Red,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Red sneakers.
108002609,1080026,Red Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Red,4,Dark,5,Red,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Red pyjama set.
108002615,1080026,Green Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Green sweater.
108002623,1080026,Green Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Green trousers.
108002626,1080026,Green Dress,265,Dress,Garment Full body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Green dress.
108002627,1080026,Green Bag,60,Bag,Accessories,1010016,Solid,9,Green,4,Dark,5,Green,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Green bag.
108002633,1080026,Green Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Green,4,Dark,5,Green,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Green sneakers.
108002641,1080026,Green Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Green,4,Dark,5,Green,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Green pyjama set.
108002645,1080026,Yellow Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Yellow sweater.
108002653,1080026,Yellow Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Yellow trousers.
108002660,1080026,Yellow Dress,265,Dress,Garment Full body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Yellow dress.
108002663,1080026,Yellow Bag,60,Bag,Accessories,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Yellow bag.
108002664,1080026,Yellow Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Yellow sneakers.
108002673,1080026,Yellow Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Yellow pyjama set.
108002678,1080026,Orange Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Orange sweater.
108002682,1080026,Orange Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Orange trousers.
108002686,1080026,Orange Dress,265,Dress,Garment Full body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Orange dress.
108002693,1080026,Orange Bag,60,Bag,Accessories,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Orange bag.
108002699,1080026,Orange Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Orange sneakers.
108002706,1080027,Orange Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Orange pyjama set.
108002710,1080027,Purple Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Purple sweater.
108002717,1080027,Purple Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Purple trousers.
108002718,1080027,Purple Dress,265,Dress,Garment Full body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Purple dress.
108002724,1080027,Purple Bag,60,Bag,Accessories,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Purple bag.
108002726,1080027,Purple Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Purple sneakers.
108002731,1080027,Purple Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Purple pyjama set.
108002738,1080027,Turquoise Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Turquoise sweater.
108002739,1080027,Turquoise Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Turquoise trousers.
108002741,1080027,Turquoise Dress,265,Dress,Garment Full body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Turquoise dress.
108002749,1080027,Turquoise Bag,60,Bag,Accessories,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Turquoise bag.
108002757,1080027,Turquoise Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Turquoise sneakers.
108002763,1080027,Turquoise Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Turquoise pyjama set.
